 -1.9500e+00  1.6100e+02
 -1.8500e+00  1.9000e+02
 -1.7500e+00  1.9200e+02
 -1.6500e+00  1.6600e+02
 -1.5500e+00  1.6300e+02
 -1.4500e+00  1.9600e+02
 -1.3500e+00  1.7900e+02
 -1.2500e+00  1.9500e+02
 -1.1500e+00  1.4800e+02
 -1.0500e+00  1.8200e+02
 -9.5000e-01  2.0400e+02
 -8.5000e-01  1.8200e+02
 -7.5000e-01  2.0100e+02
 -6.5000e-01  1.7900e+02
 -5.5000e-01  1.3900e+02
 -4.5000e-01  1.6900e+02
 -3.5000e-01  1.6000e+02
 -2.5000e-01  1.7300e+02
 -1.5000e-01  1.9100e+02
 -5.0000e-02  1.6400e+02
  5.0000e-02  1.6400e+02
  1.5000e-01  1.6600e+02
  2.5000e-01  1.6400e+02
  3.5000e-01  1.8300e+02
  4.5000e-01  1.4400e+02
  5.5000e-01  1.7000e+02
  6.5000e-01  1.8400e+02
  7.5000e-01  1.7800e+02
  8.5000e-01  1.8000e+02
  9.5000e-01  1.6400e+02
  1.0500e+00  1.6900e+02
  1.1500e+00  1.8000e+02
  1.2500e+00  2.0200e+02
  1.3500e+00  1.8200e+02
  1.4500e+00  1.7800e+02
  1.5500e+00  1.5900e+02
  1.6500e+00  1.9100e+02
  1.7500e+00  1.5700e+02
  1.8500e+00  1.4700e+02
  1.9500e+00  1.7200e+02
