 -9.5000e-01  1.9000e+02
 -8.5000e-01  1.6100e+02
 -7.5000e-01  1.8300e+02
 -6.5000e-01  1.7000e+02
 -5.5000e-01  1.7600e+02
 -4.5000e-01  1.7600e+02
 -3.5000e-01  1.9000e+02
 -2.5000e-01  1.5400e+02
 -1.5000e-01  1.7800e+02
 -5.0000e-02  1.8200e+02
  5.0000e-02  1.9000e+02
  1.5000e-01  1.6800e+02
  2.5000e-01  1.6400e+02
  3.5000e-01  1.7800e+02
  4.5000e-01  1.7100e+02
  5.5000e-01  1.6000e+02
  6.5000e-01  1.8500e+02
  7.5000e-01  1.7600e+02
  8.5000e-01  1.6400e+02
  9.5000e-01  1.9000e+02
